"DateTime";"grid (86) (kw)"
"2014-06-08 11:30:00";3,858
"2014-06-08 11:45:00";3,841
"2014-06-08 12:00:00";3,841
"2014-06-08 12:15:00";3,79
"2014-06-08 12:30:00";3,742
"2014-06-08 12:45:00";3,744
"2014-06-08 13:00:00";3,81
"2014-06-08 13:15:00";3,856
"2014-06-08 13:30:00";3,838
"2014-06-08 13:45:00";3,84
"2014-06-08 14:00:00";3,759
"2014-06-08 14:15:00";3,739
"2014-06-08 14:30:00";3,737
"2014-06-08 14:45:00";3,841
"2014-06-08 15:00:00";3,852
"2014-06-08 15:15:00";3,842
"2014-06-08 15:30:00";5,74
"2014-06-08 15:45:00";6,806
"2014-06-08 16:00:00";2,067
"2014-06-08 16:15:00";0,71
"2014-06-08 16:30:00";0,81
"2014-06-08 16:45:00";0,797
"2014-06-08 17:00:00";2
"2014-06-08 17:15:00";3,789
"2014-06-08 17:30:00";2,152
"2014-06-08 17:45:00";0,685
"2014-06-08 18:00:00";0,755
"2014-06-08 18:15:00";0,805
"2014-06-08 18:30:00";1,598
"2014-06-08 18:45:00";3,785
"2014-06-08 19:00:00";1,232
"2014-06-08 19:15:00";0,689
"2014-06-08 19:30:00";0,689
"2014-06-08 19:45:00";0,819
"2014-06-08 20:00:00";0,716
"2014-06-08 20:15:00";3,518
"2014-06-08 20:30:00";1,423
"2014-06-08 20:45:00";0,792
"2014-06-08 21:00:00";0,786
"2014-06-08 21:15:00";0,778
"2014-06-08 21:30:00";0,778
"2014-06-08 21:45:00";0,716
"2014-06-08 22:00:00";2,3
"2014-06-08 22:15:00";2,247
"2014-06-08 22:30:00";0,691
"2014-06-08 22:45:00";0,809
"2014-06-08 23:00:00";0,498
"2014-06-08 23:15:00";0,423
"2014-06-08 23:30:00";0,418
"2014-06-08 23:45:00";0,412
"2014-06-09 00:00:00";0,361
"2014-06-09 00:15:00";0,325
"2014-06-09 00:30:00";0,325
"2014-06-09 00:45:00";2,314
"2014-06-09 01:00:00";1,188
"2014-06-09 01:15:00";0,434
"2014-06-09 01:30:00";0,422
"2014-06-09 01:45:00";0,415
"2014-06-09 02:00:00";0,41
"2014-06-09 02:15:00";0,354
"2014-06-09 02:30:00";0,324
"2014-06-09 02:45:00";0,324
"2014-06-09 03:00:00";0,322
"2014-06-09 03:15:00";0,436
"2014-06-09 03:30:00";0,436
"2014-06-09 03:45:00";0,424
"2014-06-09 04:00:00";0,416
"2014-06-09 04:15:00";0,41
"2014-06-09 04:30:00";0,357
"2014-06-09 04:45:00";0,322
"2014-06-09 05:00:00";0,32
"2014-06-09 05:15:00";0,319
"2014-06-09 05:30:00";0,425
"2014-06-09 05:45:00";0,433
"2014-06-09 06:00:00";0,42
"2014-06-09 06:15:00";0,415
"2014-06-09 06:30:00";0,411
"2014-06-09 06:45:00";0,365
"2014-06-09 07:00:00";0,323
"2014-06-09 07:15:00";0,321
"2014-06-09 07:30:00";0,322
"2014-06-09 07:45:00";0,415
"2014-06-09 08:00:00";0,434
"2014-06-09 08:15:00";0,42
"2014-06-09 08:30:00";0,413
"2014-06-09 08:45:00";0,408
"2014-06-09 09:00:00";0,68
"2014-06-09 09:15:00";0,691
"2014-06-09 09:30:00";3,437
"2014-06-09 09:45:00";3,464
"2014-06-09 10:00:00";1,557
"2014-06-09 10:15:00";0,803
"2014-06-09 10:30:00";0,787
"2014-06-09 10:45:00";0,781
"2014-06-09 11:00:00";3,359
"2014-06-09 11:15:00";3,849
"2014-06-09 11:30:00";3,81
"2014-06-09 11:45:00";3,814
"2014-06-09 12:00:00";3,822
"2014-06-09 12:15:00";3,899
"2014-06-09 12:30:00";3,91
"2014-06-09 12:45:00";3,9
"2014-06-09 13:00:00";3,896
"2014-06-09 13:15:00";3,903
"2014-06-09 13:30:00";3,856
"2014-06-09 13:45:00";3,805
"2014-06-09 14:00:00";3,803
"2014-06-09 14:15:00";6,503
"2014-06-09 14:30:00";6,683
"2014-06-09 14:45:00";6,694
"2014-06-09 15:00:00";6,747
"2014-06-09 15:15:00";6,758
"2014-06-09 15:30:00";6,786
"2014-06-09 15:45:00";5,671
"2014-06-09 16:00:00";1,49
"2014-06-09 16:15:00";3,574
"2014-06-09 16:30:00";3,342
"2014-06-09 16:45:00";1,074
"2014-06-09 17:00:00";2,958
"2014-06-09 17:15:00";2,074
"2014-06-09 17:30:00";0,797
"2014-06-09 17:45:00";0,787
"2014-06-09 18:00:00";0,775
"2014-06-09 18:15:00";0,771
"2014-06-09 18:30:00";0,766
"2014-06-09 18:45:00";0,767
"2014-06-09 19:00:00";0,769
"2014-06-09 19:15:00";0,763
"2014-06-09 19:30:00";0,697
"2014-06-09 19:45:00";0,668
"2014-06-09 20:00:00";0,668
"2014-06-09 20:15:00";0,79
"2014-06-09 20:30:00";0,785
"2014-06-09 20:45:00";0,775
"2014-06-09 21:00:00";0,765
"2014-06-09 21:15:00";0,668
"2014-06-09 21:30:00";0,664
"2014-06-09 21:45:00";0,683
"2014-06-09 22:00:00";0,79
"2014-06-09 22:15:00";0,778
"2014-06-09 22:30:00";0,775
"2014-06-09 22:45:00";0,757
"2014-06-09 23:00:00";0,369
"2014-06-09 23:15:00";0,306
"2014-06-09 23:30:00";0,33
"2014-06-09 23:45:00";0,427
"2014-06-10 00:00:00";0,415
"2014-06-10 00:15:00";0,413
"2014-06-10 00:30:00";0,382
"2014-06-10 00:45:00";0,306
"2014-06-10 01:00:00";0,304
"2014-06-10 01:15:00";0,342
"2014-06-10 01:30:00";0,425
"2014-06-10 01:45:00";0,41
"2014-06-10 02:00:00";0,407
"2014-06-10 02:15:00";0,359
"2014-06-10 02:30:00";0,304
"2014-06-10 02:45:00";0,302
"2014-06-10 03:00:00";0,363
"2014-06-10 03:15:00";0,422
"2014-06-10 03:30:00";0,409
"2014-06-10 03:45:00";0,407
"2014-06-10 04:00:00";0,337
"2014-06-10 04:15:00";0,304
"2014-06-10 04:30:00";0,303
"2014-06-10 04:45:00";0,389
"2014-06-10 05:00:00";0,417
"2014-06-10 05:15:00";0,409
"2014-06-10 05:30:00";0,403
"2014-06-10 05:45:00";0,313
"2014-06-10 06:00:00";0,301
"2014-06-10 06:15:00";0,301
"2014-06-10 06:30:00";0,416
"2014-06-10 06:45:00";0,414
"2014-06-10 07:00:00";0,407
"2014-06-10 07:15:00";0,381
"2014-06-10 07:30:00";0,303
"2014-06-10 07:45:00";0,304
"2014-06-10 08:00:00";0,329
"2014-06-10 08:15:00";0,423
"2014-06-10 08:30:00";0,41
"2014-06-10 08:45:00";0,406
"2014-06-10 09:00:00";0,661
"2014-06-10 09:15:00";0,675
"2014-06-10 09:30:00";1,156
"2014-06-10 09:45:00";2,877
"2014-06-10 10:00:00";0,786
"2014-06-10 10:15:00";0,773
"2014-06-10 10:30:00";0,77
"2014-06-10 10:45:00";0,682
"2014-06-10 11:00:00";3,264
"2014-06-10 11:15:00";3,801
"2014-06-10 11:30:00";3,908
"2014-06-10 11:45:00";3,915
"2014-06-10 12:00:00";3,906
"2014-06-10 12:15:00";3,881
"2014-06-10 12:30:00";3,798
"2014-06-10 12:45:00";3,795
"2014-06-10 13:00:00";3,82
"2014-06-10 13:15:00";3,928
"2014-06-10 13:30:00";3,82
"2014-06-10 13:45:00";3,913
"2014-06-10 14:00:00";3,902
"2014-06-10 14:15:00";3,888
"2014-06-10 14:30:00";3,882
"2014-06-10 14:45:00";3,873
"2014-06-10 15:00:00";3,88
"2014-06-10 15:15:00";3,825
"2014-06-10 15:30:00";3,792
"2014-06-10 15:45:00";3,792
"2014-06-10 16:00:00";1,211
"2014-06-10 16:15:00";0,772
"2014-06-10 16:30:00";1,618
"2014-06-10 16:45:00";3,849
"2014-06-10 17:00:00";3,131
"2014-06-10 17:15:00";0,749
"2014-06-10 17:30:00";0,697
"2014-06-10 17:45:00";0,665
"2014-06-10 18:00:00";0,665
"2014-06-10 18:15:00";0,664
"2014-06-10 18:30:00";0,969
"2014-06-10 18:45:00";3,754
"2014-06-10 19:00:00";2,177
"2014-06-10 19:15:00";0,755
"2014-06-10 19:30:00";0,752
"2014-06-10 19:45:00";0,676
"2014-06-10 20:00:00";0,666
"2014-06-10 20:15:00";0,667
"2014-06-10 20:30:00";2,527
"2014-06-10 20:45:00";2,012
"2014-06-10 21:00:00";0,773
"2014-06-10 21:15:00";0,765
"2014-06-10 21:30:00";0,758
"2014-06-10 21:45:00";0,743
"2014-06-10 22:00:00";0,67
"2014-06-10 22:15:00";0,67
"2014-06-10 22:30:00";0,671
"2014-06-10 22:45:00";0,713
"2014-06-10 23:00:00";0,485
"2014-06-10 23:15:00";0,402
"2014-06-10 23:30:00";0,396
"2014-06-10 23:45:00";0,39
"2014-06-11 00:00:00";0,365
"2014-06-11 00:15:00";0,301
"2014-06-11 00:30:00";0,302
"2014-06-11 00:45:00";0,301
"2014-06-11 01:00:00";0,357
"2014-06-11 01:15:00";0,419
"2014-06-11 01:30:00";0,401
"2014-06-11 01:45:00";0,399
"2014-06-11 02:00:00";0,392
"2014-06-11 02:15:00";0,359
"2014-06-11 02:30:00";0,304
"2014-06-11 02:45:00";0,302
"2014-06-11 03:00:00";0,303
"2014-06-11 03:15:00";0,371
"2014-06-11 03:30:00";0,42
"2014-06-11 03:45:00";0,402
"2014-06-11 04:00:00";0,399
"2014-06-11 04:15:00";0,392
"2014-06-11 04:30:00";0,347
"2014-06-11 04:45:00";0,304
"2014-06-11 05:00:00";0,301
"2014-06-11 05:15:00";0,302
"2014-06-11 05:30:00";0,387
"2014-06-11 05:45:00";0,415
"2014-06-11 06:00:00";0,398
"2014-06-11 06:15:00";0,393
"2014-06-11 06:30:00";0,388
"2014-06-11 06:45:00";0,328
"2014-06-11 07:00:00";0,301
"2014-06-11 07:15:00";0,303
"2014-06-11 07:30:00";0,301
"2014-06-11 07:45:00";0,406
"2014-06-11 08:00:00";0,41
"2014-06-11 08:15:00";0,397
"2014-06-11 08:30:00";0,392
"2014-06-11 08:45:00";0,394
"2014-06-11 09:00:00";0,628
"2014-06-11 09:15:00";0,671
"2014-06-11 09:30:00";3,445
"2014-06-11 09:45:00";2,031
"2014-06-11 10:00:00";1,084
"2014-06-11 10:15:00";0,842
"2014-06-11 10:30:00";0,764
"2014-06-11 10:45:00";0,794
"2014-06-11 11:00:00";3,374
"2014-06-11 11:15:00";3,892
"2014-06-11 11:30:00";3,889
"2014-06-11 11:45:00";3,883
"2014-06-11 12:00:00";3,876
"2014-06-11 12:15:00";3,889
"2014-06-11 12:30:00";4,435
"2014-06-11 12:45:00";7,345
"2014-06-11 13:00:00";7,404
"2014-06-11 13:15:00";7,31
"2014-06-11 13:30:00";7,108
"2014-06-11 13:45:00";7,165
"2014-06-11 14:00:00";5,374
"2014-06-11 14:15:00";7,133
"2014-06-11 14:30:00";7,088
"2014-06-11 14:45:00";5,523
"2014-06-11 15:00:00";7,054
"2014-06-11 15:15:00";7,361
"2014-06-11 15:30:00";7,497
"2014-06-11 15:45:00";7,524
"2014-06-11 16:00:00";4,948
"2014-06-11 16:15:00";4,226
"2014-06-11 16:30:00";4,206
"2014-06-11 16:45:00";3,765
"2014-06-11 17:00:00";3,826
"2014-06-11 17:15:00";1,025
"2014-06-11 17:30:00";3,361
"2014-06-11 17:45:00";3,717
"2014-06-11 18:00:00";0,809
"2014-06-11 18:15:00";3,247
"2014-06-11 18:30:00";3,222
"2014-06-11 18:45:00";0,901
"2014-06-11 19:00:00";3,412
"2014-06-11 19:15:00";0,681
"2014-06-11 19:30:00";0,665
"2014-06-11 19:45:00";0,659
"2014-06-11 20:00:00";0,652
"2014-06-11 20:15:00";0,687
"2014-06-11 20:30:00";0,673
"2014-06-11 20:45:00";0,673
"2014-06-11 21:00:00";0,676
"2014-06-11 21:15:00";0,672
"2014-06-11 21:30:00";0,629
"2014-06-11 21:45:00";0,582
"2014-06-11 22:00:00";0,58
"2014-06-11 22:15:00";0,582
"2014-06-11 22:30:00";0,643
"2014-06-11 22:45:00";0,697
"2014-06-11 23:00:00";0,382
"2014-06-11 23:15:00";0,317
"2014-06-11 23:30:00";0,308
"2014-06-11 23:45:00";0,272
"2014-06-12 00:00:00";0,22
"2014-06-12 00:15:00";0,217
"2014-06-12 00:30:00";0,218
"2014-06-12 00:45:00";0,288
"2014-06-12 01:00:00";0,334
"2014-06-12 01:15:00";0,317
"2014-06-12 01:30:00";0,313
"2014-06-12 01:45:00";0,307
"2014-06-12 02:00:00";0,266
"2014-06-12 02:15:00";0,22
"2014-06-12 02:30:00";0,218
"2014-06-12 02:45:00";0,22
"2014-06-12 03:00:00";0,3
"2014-06-12 03:15:00";0,333
"2014-06-12 03:30:00";0,319
"2014-06-12 03:45:00";0,313
"2014-06-12 04:00:00";0,308
"2014-06-12 04:15:00";0,267
"2014-06-12 04:30:00";0,22
"2014-06-12 04:45:00";0,217
"2014-06-12 05:00:00";0,218
"2014-06-12 05:15:00";0,301
"2014-06-12 05:30:00";0,332
"2014-06-12 05:45:00";0,317
"2014-06-12 06:00:00";0,31
"2014-06-12 06:15:00";0,305
"2014-06-12 06:30:00";0,272
"2014-06-12 06:45:00";0,218
"2014-06-12 07:00:00";0,216
"2014-06-12 07:15:00";0,217
"2014-06-12 07:30:00";0,291
"2014-06-12 07:45:00";0,332
"2014-06-12 08:00:00";0,315
"2014-06-12 08:15:00";0,31
"2014-06-12 08:30:00";0,304
"2014-06-12 08:45:00";0,282
"2014-06-12 09:00:00";0,524
"2014-06-12 09:15:00";0,587
"2014-06-12 09:30:00";3,325
"2014-06-12 09:45:00";3,421
"2014-06-12 10:00:00";0,807
"2014-06-12 10:15:00";3,014
"2014-06-12 10:30:00";0,716
"2014-06-12 10:45:00";0,669
"2014-06-12 11:00:00";3,209
"2014-06-12 11:15:00";3,703
"2014-06-12 11:30:00";3,697
"2014-06-12 11:45:00";3,668
"2014-06-12 12:00:00";3,743
"2014-06-12 12:15:00";3,771
"2014-06-12 12:30:00";3,756
"2014-06-12 12:45:00";3,74
"2014-06-12 13:00:00";3,731
"2014-06-12 13:15:00";3,688
"2014-06-12 13:30:00";3,646
"2014-06-12 13:45:00";3,649
"2014-06-12 14:00:00";3,648
"2014-06-12 14:15:00";6,688
"2014-06-12 14:30:00";6,766
"2014-06-12 14:45:00";6,777
"2014-06-12 15:00:00";6,835
"2014-06-12 15:15:00";5,499
"2014-06-12 15:30:00";3,649
"2014-06-12 15:45:00";3,648
"2014-06-12 16:00:00";1,121
"2014-06-12 16:15:00";0,654
"2014-06-12 16:30:00";0,985
"2014-06-12 16:45:00";0,667
"2014-06-12 17:00:00";0,706
"2014-06-12 17:15:00";3,809
"2014-06-12 17:30:00";3,812
"2014-06-12 17:45:00";3,776
"2014-06-12 18:00:00";3,76
"2014-06-12 18:15:00";0,887
"2014-06-12 18:30:00";3,476
"2014-06-12 18:45:00";4,19
"2014-06-12 19:00:00";4,406
"2014-06-12 19:15:00";4,29
"2014-06-12 19:30:00";4,213
"2014-06-12 19:45:00";4,316
"2014-06-12 20:00:00";4,286
"2014-06-12 20:15:00";4,184
"2014-06-12 20:30:00";3,638
"2014-06-12 20:45:00";2,22
"2014-06-12 21:00:00";0,824
"2014-06-12 21:15:00";3,537
"2014-06-12 21:30:00";2,314
"2014-06-12 21:45:00";0,924
"2014-06-12 22:00:00";3,362
"2014-06-12 22:15:00";0,563
"2014-06-12 22:30:00";1,603
"2014-06-12 22:45:00";2,524
"2014-06-12 23:00:00";1,725
"2014-06-12 23:15:00";0,239
"2014-06-12 23:30:00";2,349
"2014-06-12 23:45:00";0,357
"2014-06-13 00:00:00";0,161
"2014-06-13 00:15:00";1,111
"2014-06-13 00:30:00";0,31
"2014-06-13 00:45:00";0,257
"2014-06-13 01:00:00";0,25
"2014-06-13 01:15:00";0,224
"2014-06-13 01:30:00";0,161
"2014-06-13 01:45:00";0,161
"2014-06-13 02:00:00";0,161
"2014-06-13 02:15:00";0,216
"2014-06-13 02:30:00";0,274
"2014-06-13 02:45:00";0,258
"2014-06-13 03:00:00";0,256
"2014-06-13 03:15:00";0,248
"2014-06-13 03:30:00";0,189
"2014-06-13 03:45:00";0,162
"2014-06-13 04:00:00";0,161
"2014-06-13 04:15:00";0,16
"2014-06-13 04:30:00";0,266
"2014-06-13 04:45:00";0,269
"2014-06-13 05:00:00";0,258
"2014-06-13 05:15:00";0,249
"2014-06-13 05:30:00";0,24
"2014-06-13 05:45:00";0,167
"2014-06-13 06:00:00";0,162
"2014-06-13 06:15:00";0,16
"2014-06-13 06:30:00";0,199
"2014-06-13 06:45:00";0,276
"2014-06-13 07:00:00";0,26
"2014-06-13 07:15:00";0,254
"2014-06-13 07:30:00";0,247
"2014-06-13 07:45:00";0,198
"2014-06-13 08:00:00";0,16
"2014-06-13 08:15:00";0,158
"2014-06-13 08:30:00";0,159
"2014-06-13 08:45:00";0,249
"2014-06-13 09:00:00";0,58
"2014-06-13 09:15:00";0,626
"2014-06-13 09:30:00";0,616
"2014-06-13 09:45:00";0,611
"2014-06-13 10:00:00";0,535
"2014-06-13 10:15:00";0,524
"2014-06-13 10:30:00";0,523
"2014-06-13 10:45:00";0,53
"2014-06-13 11:00:00";3,164
"2014-06-13 11:15:00";3,69
"2014-06-13 11:30:00";3,677
"2014-06-13 11:45:00";3,677
"2014-06-13 12:00:00";3,667
"2014-06-13 12:15:00";3,588
"2014-06-13 12:30:00";3,586
"2014-06-13 12:45:00";3,584
"2014-06-13 13:00:00";3,621
"2014-06-13 13:15:00";3,693
"2014-06-13 13:30:00";5,317
"2014-06-13 13:45:00";6,786
"2014-06-13 14:00:00";6,842
"2014-06-13 14:15:00";7,061
"2014-06-13 14:30:00";7,154
"2014-06-13 14:45:00";7,081
"2014-06-13 15:00:00";7,124
"2014-06-13 15:15:00";7,107
"2014-06-13 15:30:00";7,068
"2014-06-13 15:45:00";6,96
"2014-06-13 16:00:00";4,494
"2014-06-13 16:15:00";3,864
"2014-06-13 16:30:00";4,024
"2014-06-13 16:45:00";3,992
"2014-06-13 17:00:00";1,829
"2014-06-13 17:15:00";2,759
"2014-06-13 17:30:00";3,963
"2014-06-13 17:45:00";3,842
"2014-06-13 18:00:00";3,689
"2014-06-13 18:15:00";3,552
"2014-06-13 18:30:00";1,051
"2014-06-13 18:45:00";1,883
"2014-06-13 19:00:00";3,635
"2014-06-13 19:15:00";1,234
"2014-06-13 19:30:00";1,548
"2014-06-13 19:45:00";0,684
"2014-06-13 20:00:00";0,546
"2014-06-13 20:15:00";0,544
"2014-06-13 20:30:00";0,545
"2014-06-13 20:45:00";0,631
"2014-06-13 21:00:00";0,652
"2014-06-13 21:15:00";0,64
"2014-06-13 21:30:00";0,634
"2014-06-13 21:45:00";0,63
"2014-06-13 22:00:00";0,548
"2014-06-13 22:15:00";0,545
"2014-06-13 22:30:00";0,545
"2014-06-13 22:45:00";0,563
"2014-06-13 23:00:00";0,361
"2014-06-13 23:15:00";0,286
"2014-06-13 23:30:00";0,279
"2014-06-13 23:45:00";0,273
"2014-06-14 00:00:00";0,241
"2014-06-14 00:15:00";0,182
"2014-06-14 00:30:00";0,182
"2014-06-14 00:45:00";0,182
"2014-06-14 01:00:00";0,243
"2014-06-14 01:15:00";0,296
"2014-06-14 01:30:00";0,279
"2014-06-14 01:45:00";0,278
"2014-06-14 02:00:00";0,27
"2014-06-14 02:15:00";0,215
"2014-06-14 02:30:00";0,183
"2014-06-14 02:45:00";0,182
"2014-06-14 03:00:00";0,181
"2014-06-14 03:15:00";0,278
"2014-06-14 03:30:00";0,292
"2014-06-14 03:45:00";0,28
"2014-06-14 04:00:00";0,274
"2014-06-14 04:15:00";0,27
"2014-06-14 04:30:00";0,194
"2014-06-14 04:45:00";0,183
"2014-06-14 05:00:00";0,182
"2014-06-14 05:15:00";0,189
"2014-06-14 05:30:00";0,3
"2014-06-14 05:45:00";0,288
"2014-06-14 06:00:00";0,279
"2014-06-14 06:15:00";0,273
"2014-06-14 06:30:00";0,258
"2014-06-14 06:45:00";0,182
"2014-06-14 07:00:00";0,182
"2014-06-14 07:15:00";2,854
"2014-06-14 07:30:00";2,913
"2014-06-14 07:45:00";2,99
"2014-06-14 08:00:00";2,524
"2014-06-14 08:15:00";0,276
"2014-06-14 08:30:00";2,567
"2014-06-14 08:45:00";0,198
"2014-06-14 09:00:00";2,956
"2014-06-14 09:15:00";4,223
"2014-06-14 09:30:00";3,756
"2014-06-14 09:45:00";4,14
"2014-06-14 10:00:00";4,513
"2014-06-14 10:15:00";4,508
"2014-06-14 10:30:00";4,481
"2014-06-14 10:45:00";4,521
"2014-06-14 11:00:00";6,993
"2014-06-14 11:15:00";7,214
"2014-06-14 11:30:00";5,56
"2014-06-14 11:45:00";7,462
"2014-06-14 12:00:00";7,282
"2014-06-14 12:15:00";3,844
"2014-06-14 12:30:00";3,681
"2014-06-14 12:45:00";3,671
"2014-06-14 13:00:00";3,665
"2014-06-14 13:15:00";3,658
"2014-06-14 13:30:00";3,617
"2014-06-14 13:45:00";3,571
"2014-06-14 14:00:00";3,568
"2014-06-14 14:15:00";6,515
"2014-06-14 14:30:00";5,816
"2014-06-14 14:45:00";3,866
"2014-06-14 15:00:00";6,131
"2014-06-14 15:15:00";7,133
"2014-06-14 15:30:00";4,552
"2014-06-14 15:45:00";4,474
"2014-06-14 16:00:00";2,002
"2014-06-14 16:15:00";1,418
"2014-06-14 16:30:00";1,451
"2014-06-14 16:45:00";1,49
"2014-06-14 17:00:00";1,481
"2014-06-14 17:15:00";1,527
"2014-06-14 17:30:00";1,335
"2014-06-14 17:45:00";1,464
"2014-06-14 18:00:00";1,439
"2014-06-14 18:15:00";1,435
"2014-06-14 18:30:00";1,497
"2014-06-14 18:45:00";1,977
"2014-06-14 19:00:00";2,733
"2014-06-14 19:15:00";2,605
"2014-06-14 19:30:00";2,405
"2014-06-14 19:45:00";3,052
"2014-06-14 20:00:00";5,589
"2014-06-14 20:15:00";4,937
"2014-06-14 20:30:00";5,132
"2014-06-14 20:45:00";5,422
"2014-06-14 21:00:00";4,527
"2014-06-14 21:15:00";3,788
"2014-06-14 21:30:00";4,188
"2014-06-14 21:45:00";3,363
"2014-06-14 22:00:00";2,28
"2014-06-14 22:15:00";3,981
"2014-06-14 22:30:00";0,921
"2014-06-14 22:45:00";0,947
"2014-06-14 23:00:00";3,264
"2014-06-14 23:15:00";0,579
"2014-06-14 23:30:00";0,528
"2014-06-14 23:45:00";2,168
"2014-06-15 00:00:00";1,235
"2014-06-15 00:15:00";0,497
"2014-06-15 00:30:00";0,493
"2014-06-15 00:45:00";0,592
"2014-06-15 01:00:00";0,768
"2014-06-15 01:15:00";0,389
"2014-06-15 01:30:00";0,527
"2014-06-15 01:45:00";0,512
"2014-06-15 02:00:00";0,494
"2014-06-15 02:15:00";0,525
"2014-06-15 02:30:00";0,488
"2014-06-15 02:45:00";0,503
"2014-06-15 03:00:00";0,49
"2014-06-15 03:15:00";0,486
"2014-06-15 03:30:00";0,44
"2014-06-15 03:45:00";0,451
"2014-06-15 04:00:00";0,4
"2014-06-15 04:15:00";0,395
"2014-06-15 04:30:00";0,39
"2014-06-15 04:45:00";0,388
"2014-06-15 05:00:00";0,399
"2014-06-15 05:15:00";0,387
"2014-06-15 05:30:00";0,385
"2014-06-15 05:45:00";0,393
"2014-06-15 06:00:00";0,403
"2014-06-15 06:15:00";0,413
"2014-06-15 06:30:00";1,244
"2014-06-15 06:45:00";1,556
"2014-06-15 07:00:00";0,39
"2014-06-15 07:15:00";3,082
"2014-06-15 07:30:00";3,121
"2014-06-15 07:45:00";3,119
"2014-06-15 08:00:00";0,758
"2014-06-15 08:15:00";2,81
"2014-06-15 08:30:00";1,326
"2014-06-15 08:45:00";0,443
"2014-06-15 09:00:00";0,722
"2014-06-15 09:15:00";0,88
"2014-06-15 09:30:00";0,864
"2014-06-15 09:45:00";1,991
"2014-06-15 10:00:00";3,559
"2014-06-15 10:15:00";0,829
"2014-06-15 10:30:00";0,797
"2014-06-15 10:45:00";3,106
"2014-06-15 11:00:00";6,345
"2014-06-15 11:15:00";5,557
"2014-06-15 11:30:00";3,969
"2014-06-15 11:45:00";6,852
"2014-06-15 12:00:00";7,268
"2014-06-15 12:15:00";7,185
"2014-06-15 12:30:00";5,096
"2014-06-15 12:45:00";5,54
"2014-06-15 13:00:00";7,344
"2014-06-15 13:15:00";7,36
"2014-06-15 13:30:00";7,302
"2014-06-15 13:45:00";4,404
"2014-06-15 14:00:00";6,927
"2014-06-15 14:15:00";7,382
"2014-06-15 14:30:00";6,24
"2014-06-15 14:45:00";5,116
"2014-06-15 15:00:00";7,461
"2014-06-15 15:15:00";7,735
"2014-06-15 15:30:00";9,092
"2014-06-15 15:45:00";8,719
"2014-06-15 16:00:00";5,103
"2014-06-15 16:15:00";2,559
"2014-06-15 16:30:00";4,885
"2014-06-15 16:45:00";4,557
"2014-06-15 17:00:00";4,216
"2014-06-15 17:15:00";1,789
"2014-06-15 17:30:00";1,316
"2014-06-15 17:45:00";5,304
"2014-06-15 18:00:00";2,967
"2014-06-15 18:15:00";2,807
"2014-06-15 18:30:00";5,078
"2014-06-15 18:45:00";4,543
"2014-06-15 19:00:00";2,416
"2014-06-15 19:15:00";4,689
"2014-06-15 19:30:00";4,522
"2014-06-15 19:45:00";1,629
"2014-06-15 20:00:00";3,125
"2014-06-15 20:15:00";4,741
"2014-06-15 20:30:00";1,803
"2014-06-15 20:45:00";3,368
"2014-06-15 21:00:00";5,649
"2014-06-15 21:15:00";3,14
"2014-06-15 21:30:00";3,762
"2014-06-15 21:45:00";4,707
"2014-06-15 22:00:00";2,135
"2014-06-15 22:15:00";1,328
"2014-06-15 22:30:00";3,843
"2014-06-15 22:45:00";2,09
"2014-06-15 23:00:00";1,742
"2014-06-15 23:15:00";1,623
